"experiment","gene_id","log2fc","pvalue","padj","time","conc"
"CYCLOSPORINA","SLC10A6",2.34506638219557,0.0437922023097142,0.227595247228117,24,3
"CYCLOSPORINA","SLC10A7",0.730730766238858,0.0178926175337006,0.130306428077162,24,3
"CYCLOSPORINA","SLC11A2",0.553802532349702,0.148920230961322,0.453204358080338,24,3
"CYCLOSPORINA","SLC12A2",-0.146180215142616,0.707711537393997,0.897456275960844,24,3
"CYCLOSPORINA","SLC12A4",-0.454515219513698,0.0611378253036821,0.277390907857481,24,3
"CYCLOSPORINA","SLC12A6",-0.656305792456244,0.417019777711553,0.731587661300332,24,3
"CYCLOSPORINA","SLC12A7",-1.03539944862785,0.000926748245046649,0.0165546962452437,24,3
"CYCLOSPORINA","SLC12A8",0.0522736894440912,0.89521467510865,0.969381314476521,24,3
"CYCLOSPORINA","SLC12A9",0.45299519639549,0.558328512918751,0.816892999341373,24,3
"CYCLOSPORINA","SLC13A5",0.307184595613608,0.616131616923902,0.850212260414172,24,3
"CYCLOSPORINA","SLC15A1",-0.310078613839593,0.5955528384837,0.8383747926746,24,3
"CYCLOSPORINA","SLC15A4",0.495593055784516,0.0368821408126647,0.206718303785241,24,3
"CYCLOSPORINA","SLC16A1",1.33810763048283,0.0243564916760103,0.159767955320539,24,3
"CYCLOSPORINA","SLC16A12",0.34205077096137,0.20522738370101,0.533969644617286,24,3
"CYCLOSPORINA","SLC16A13",-0.972443319695539,0.001471822381496,0.023514357701448,24,3
"CYCLOSPORINA","SLC16A2",-0.93444191027069,0.0599522358597072,0.274037372906615,24,3
"CYCLOSPORINA","SLC16A4",0.308658272234659,0.661747415520344,0.874190295544803,24,3
"CYCLOSPORINA","SLC16A5",-5.714839490464,0.00093900239450179,0.0167472624865539,24,3
"CYCLOSPORINA","SLC16A7",0.567848701066063,0.56069432166463,0.817805749435391,24,3
"CYCLOSPORINA","SLC17A1",-1.08471767868649,0.219359683736344,0.551359594453231,24,3
"CYCLOSPORINA","SLC17A2",0.79085488557632,0.0371599505324507,0.207456608353402,24,3
"CYCLOSPORINA","SLC17A3",-0.866528543344486,0.0102359186281119,0.0914931313557906,24,3
"CYCLOSPORINA","SLC17A4",-2.86246033663127,0.00280087474215054,0.0376131654202983,24,3
"CYCLOSPORINA","SLC17A5",0.898951285900145,0.371093003585002,0.697258979599712,24,3
"CYCLOSPORINA","SLC17A9",0.153799969485172,0.76688433517372,0.923529036666168,24,3
"CYCLOSPORINA","SLC18B1",-0.131997162321078,0.771236931564557,0.925548326479859,24,3
"CYCLOSPORINA","SLC19A1",-0.41561199148265,0.28099324091719,0.619395461788939,24,3
"CYCLOSPORINA","SLC19A2",0.807045496240821,0.0307417050681494,0.184182069297795,24,3
"CYCLOSPORINA","SLC19A3",-0.630793534135104,0.184214887813686,0.505164563853302,24,3
"CYCLOSPORINA","SLC1A1",-1.66768179502109,0.0503185897888511,0.247690423999626,24,3
"CYCLOSPORINA","SLC1A2",0.299930275638855,0.780563448849838,0.929168204356979,24,3
"CYCLOSPORINA","SLC1A4",0.759186995985952,0.0392079657804296,0.213948942954592,24,3
"CYCLOSPORINA","SLC20A1",1.29380453322276,7.21899062382853e-08,6.12051884159074e-06,24,3
"CYCLOSPORINA","SLC20A2",0.290889378452961,0.130607926290819,0.422525924205974,24,3
"CYCLOSPORINA","SLC22A1",-1.07562737183639,1.36132114964751e-06,7.6564205847254e-05,24,3
"CYCLOSPORINA","SLC22A10",-1.81168202926083,6.01487396742978e-05,0.0018929358211626,24,3
"CYCLOSPORINA","SLC22A11",-2.06085312528213,0.31333514371214,NA,24,3
"CYCLOSPORINA","SLC22A14",-0.106234294954931,0.918816004292437,0.976734475117105,24,3
"CYCLOSPORINA","SLC22A15",3.58562794573251,0.0821945657860864,NA,24,3
"CYCLOSPORINA","SLC22A18",-0.874011797416977,0.245839562557068,0.58223541175961,24,3
"CYCLOSPORINA","SLC22A18AS",-1.47932664647688,0.15314887253111,0.459689389914383,24,3
"CYCLOSPORINA","SLC22A23",0.0652061884999796,0.806751720176159,0.937743635453381,24,3
"CYCLOSPORINA","SLC22A3",0.456529410267976,0.141668785601252,0.441442422714159,24,3
"CYCLOSPORINA","SLC22A4",-0.54698732225025,0.552422898113922,0.813701094965936,24,3
"CYCLOSPORINA","SLC22A5",-0.883853899241619,0.000131955944044607,0.0036387171851718,24,3
"CYCLOSPORINA","SLC22A7",-3.47076939232003,1.19271845589827e-16,6.45260684640962e-14,24,3
"CYCLOSPORINA","SLC22A9",-1.68198090487896,0.000155968614674709,0.00417914960216833,24,3
"CYCLOSPORINA","SLC23A1",-2.70019821610952,1.06641377885684e-05,0.000448723220058984,24,3
"CYCLOSPORINA","SLC23A3",-2.25867876909636,0.0170652623048301,0.126966892629453,24,3
"CYCLOSPORINA","SLC24A1",-1.10869255730429,0.00817807136963343,0.0779455275422864,24,3
"CYCLOSPORINA","SLC25A1",-0.79344924758982,0.0549112036876532,0.259338440434543,24,3
"CYCLOSPORINA","SLC25A10",-1.6030909246583,6.6344484694446e-11,1.21570917840903e-08,24,3
"CYCLOSPORINA","SLC25A11",-1.1026890256779,2.00274042265793e-07,1.4679441252785e-05,24,3
"CYCLOSPORINA","SLC25A13",0.505367348467416,0.0639341726087302,0.286644094320357,24,3
"CYCLOSPORINA","SLC25A14",0.520612588779132,0.541187327995744,0.808446620134973,24,3
"CYCLOSPORINA","SLC25A15",-0.439216678485147,0.163679237155001,0.476131905802846,24,3
"CYCLOSPORINA","SLC25A16",-0.0610722125195703,0.827423221921395,0.945900103063893,24,3
"CYCLOSPORINA","SLC25A17",0.207867416708928,0.443578891356344,0.750257273113375,24,3
"CYCLOSPORINA","SLC25A18",-1.35010003703133,0.0032467887803401,0.0412603661447918,24,3
"CYCLOSPORINA","SLC25A19",-0.503315085552332,0.181762121428328,0.502732524950355,24,3
"CYCLOSPORINA","SLC25A2",-1.7624437429847,0.00319682221785656,0.0408079744012004,24,3
"CYCLOSPORINA","SLC25A20",-0.770976090121457,0.00642050188328936,0.0669065880263018,24,3
"CYCLOSPORINA","SLC25A22",-0.130539340398362,0.889541727862511,0.967745043746317,24,3
"CYCLOSPORINA","SLC25A23",-0.248361822645569,0.408601673334069,0.726808143220347,24,3
"CYCLOSPORINA","SLC25A24",-0.0260065941263548,0.965214035917321,0.988800420383831,24,3
"CYCLOSPORINA","SLC25A25",0.389002624402182,0.0956861352685074,0.360919715400237,24,3
"CYCLOSPORINA","SLC25A26",0.849747245126969,0.29647939707794,0.635269250908215,24,3
"CYCLOSPORINA","SLC25A27",0.130331571436858,0.770136669927597,0.925092271838383,24,3
"CYCLOSPORINA","SLC25A28",0.459381751444585,0.169135626658611,0.484251338990532,24,3
"CYCLOSPORINA","SLC25A29",-1.02154778185563,0.042617018022158,0.224778060236647,24,3
"CYCLOSPORINA","SLC25A3",-0.836178385892748,0.089414818313412,0.346940488681241,24,3
"CYCLOSPORINA","SLC25A30",-1.35578686695025,1.22295247877334e-07,9.5164130899616e-06,24,3
"CYCLOSPORINA","SLC25A32",0.388064318252292,0.081084969408756,0.329002263376027,24,3
"CYCLOSPORINA","SLC25A33",-0.134899776882218,0.711592178725438,0.898671208427852,24,3
"CYCLOSPORINA","SLC25A36",2.15875139554104,0.300054064674678,NA,24,3
"CYCLOSPORINA","SLC25A37",-0.693415665930457,0.186216428713733,0.508192372475792,24,3
"CYCLOSPORINA","SLC25A38",0.146371494361676,0.670675898859089,0.878840702068986,24,3
"CYCLOSPORINA","SLC25A39",0.0929439750992307,0.737257918477938,0.910484908158897,24,3
"CYCLOSPORINA","SLC25A4",0.138131631355518,0.689052747321425,0.886861704125831,24,3
"CYCLOSPORINA","SLC25A40",-1.02445434308269,0.0812684506710391,0.329393816651329,24,3
"CYCLOSPORINA","SLC25A42",-1.73129300757334,0.0478481208982421,0.240586446275704,24,3
"CYCLOSPORINA","SLC25A43",-0.289867999326456,0.385988973178529,0.709073092639776,24,3
"CYCLOSPORINA","SLC25A44",-0.224206955437678,0.572032890114598,0.825252782805326,24,3
"CYCLOSPORINA","SLC25A45",-0.00243345109141438,0.991460302394055,0.997341995351413,24,3
"CYCLOSPORINA","SLC25A46",1.38757889875871,0.0109142479912581,0.0954555592214649,24,3
"CYCLOSPORINA","SLC25A5",-0.305935435116597,0.264752068950107,0.600650738403317,24,3
"CYCLOSPORINA","SLC25A51",0.2050711488971,0.616095722300358,0.850212260414172,24,3
"CYCLOSPORINA","SLC25A52",0.0467185662371721,0.949918035115364,0.984444899065153,24,3
"CYCLOSPORINA","SLC25A6",0.421440037404075,0.145193523783021,0.446909678596287,24,3
"CYCLOSPORINA","SLC26A1",-0.660455354341579,0.162730020332641,0.473850886225666,24,3
"CYCLOSPORINA","SLC26A11",-0.329913192069609,0.436626348196867,0.745573771913148,24,3
"CYCLOSPORINA","SLC26A6",-1.67182493497835,2.54467400096472e-08,2.55841073672214e-06,24,3
"CYCLOSPORINA","SLC27A1",0.264489757919698,0.729910209298905,0.906020376462816,24,3
"CYCLOSPORINA","SLC27A2",-0.756913555270391,0.0511178678047315,0.249892468214094,24,3
"CYCLOSPORINA","SLC27A3",-0.300913026267005,0.79248741992064,0.932751594699936,24,3
"CYCLOSPORINA","SLC27A4",0.780549773971228,0.388740996540227,0.711189446327459,24,3
"CYCLOSPORINA","SLC27A5",0.402795809080799,0.470107974191969,0.767480484954011,24,3
"CYCLOSPORINA","SLC28A1",-1.38379198668739,1.49593667974995e-06,8.29040810665329e-05,24,3
"CYCLOSPORINA","SLC29A1",0.222173728635912,0.501399969518984,0.786673472396579,24,3
"CYCLOSPORINA","SLC29A2",-0.345151210616519,0.673022808162688,0.879380347732755,24,3
"CYCLOSPORINA","SLC29A3",-0.231937106892032,0.677804571750396,0.881230786310718,24,3
"CYCLOSPORINA","SLC29A4",-2.07035022943177,0.100457020975396,0.369350231489151,24,3
"CYCLOSPORINA","SLC2A1",1.57969829322897,0.11198132396152,0.391049997467318,24,3
"CYCLOSPORINA","SLC2A10",1.63177679428042,1.72471954922022e-05,0.000687527677147049,24,3
"CYCLOSPORINA","SLC2A13",-0.200680584859221,0.637946809230792,0.860110543590453,24,3
"CYCLOSPORINA","SLC2A14",-2.64993344411667,9.51506302399996e-05,0.00279329795906107,24,3
"CYCLOSPORINA","SLC2A2",-1.7385672182101,1.1530777328893e-07,9.22233110426125e-06,24,3
"CYCLOSPORINA","SLC2A3",-2.84822881602421,0.0155701710333546,0.120171680101862,24,3
"CYCLOSPORINA","SLC2A4RG",-1.5970559416714,0.128268711280869,0.418392428613824,24,3
"CYCLOSPORINA","SLC2A6",-0.878377431439216,0.350695814465156,0.682703075417862,24,3
"CYCLOSPORINA","SLC2A8",-0.895156337016505,0.00815297631185971,0.0779455275422864,24,3
"CYCLOSPORINA","SLC2A9",-0.497633533040609,0.159304872224267,0.469844834385394,24,3
"CYCLOSPORINA","SLC30A1",0.398602175623737,0.0976982799780606,0.364802086702956,24,3
"CYCLOSPORINA","SLC30A10",-0.653133114021644,0.0346296590962993,0.198901697165347,24,3
"CYCLOSPORINA","SLC30A4",0.589343993815712,0.277466845907773,0.614858886340471,24,3
"CYCLOSPORINA","SLC30A5",0.147849585380952,0.472965038601672,0.768887966421244,24,3
"CYCLOSPORINA","SLC30A6",-0.124654129824494,0.755458755868408,0.919175894684985,24,3
"CYCLOSPORINA","SLC30A7",1.09247601516643,0.00118233377644223,0.0199943853141922,24,3
"CYCLOSPORINA","SLC30A9",0.179924922215288,0.607991550622357,0.844958144361116,24,3
"CYCLOSPORINA","SLC31A1",0.345562498001722,0.194798627143936,0.520853660386504,24,3
"CYCLOSPORINA","SLC31A2",0.256884679677956,0.732853669929993,0.907856345444843,24,3
"CYCLOSPORINA","SLC33A1",1.28247909841942,0.000411474063844903,0.00890612192932212,24,3
"CYCLOSPORINA","SLC35A1",0.126235688222263,0.792244735004816,0.93271424190567,24,3
"CYCLOSPORINA","SLC35A2",0.781334690884508,0.0133981475673849,0.108656347601867,24,3
"CYCLOSPORINA","SLC35A3",0.0406740970165827,0.905090242847789,0.972149170417985,24,3
"CYCLOSPORINA","SLC35A4",0.0322359654004102,0.939008775904004,0.982045973918077,24,3
"CYCLOSPORINA","SLC35A5",0.0289654551865564,0.886023001687077,0.966576928966596,24,3
"CYCLOSPORINA","SLC35B1",0.949711024861077,0.134832163689084,0.429926525869123,24,3
"CYCLOSPORINA","SLC35B2",0.029292494025668,0.894790442601743,0.969319042866599,24,3
"CYCLOSPORINA","SLC35B3",0.327413937905047,0.405382964361773,0.723509487398537,24,3
"CYCLOSPORINA","SLC35C1",0.275588682418626,0.326918466245668,0.664101619599438,24,3
"CYCLOSPORINA","SLC35C2",-0.665365080198303,0.00584193291225013,0.0624366884440957,24,3
"CYCLOSPORINA","SLC35D1",-0.555194406516863,0.0348194939412319,0.199439541126083,24,3
"CYCLOSPORINA","SLC35D2",0.758532567682098,0.154071390245273,0.461312562232767,24,3
"CYCLOSPORINA","SLC35E1",-0.233717209925181,0.700412849628177,0.894289771254858,24,3
"CYCLOSPORINA","SLC35E2B",-0.56216536736163,0.0620362962722115,0.280571003960428,24,3
"CYCLOSPORINA","SLC35E3",-0.544285348418892,0.181974951258223,0.502898910543584,24,3
"CYCLOSPORINA","SLC35F5",0.808384261650117,0.493639605756161,0.781764634231997,24,3
"CYCLOSPORINA","SLC35F6",0.527072844716051,0.0741963543817406,0.314111528530609,24,3
"CYCLOSPORINA","SLC35G1",-0.477090749072314,0.505802784399821,0.789235741459465,24,3
"CYCLOSPORINA","SLC35G2",1.67306930801043,0.00349903660210392,0.0435405858012078,24,3
"CYCLOSPORINA","SLC36A1",-0.0668407302554964,0.879343145109013,0.964120582086807,24,3
"CYCLOSPORINA","SLC37A1",-1.80813802510925,0.00258265816535665,0.0355899859269494,24,3
"CYCLOSPORINA","SLC37A2",-0.780809167246391,0.533922018340022,0.805276305889673,24,3
"CYCLOSPORINA","SLC37A3",0.964700538982671,0.0310726744344349,0.185019210822649,24,3
"CYCLOSPORINA","SLC37A4",-2.01790081400762,0.121303175873282,0.408344148560514,24,3
"CYCLOSPORINA","SLC38A1",0.944300239403525,2.59246898619312e-08,2.58360001334562e-06,24,3
"CYCLOSPORINA","SLC38A10",-0.217832290951735,0.377526508449479,0.702536625179475,24,3
"CYCLOSPORINA","SLC38A2",-0.00882969687442338,0.988566629990058,0.997169570449696,24,3
"CYCLOSPORINA","SLC38A3",-1.3472552790996,8.56129289061154e-06,0.000371239879886404,24,3
"CYCLOSPORINA","SLC38A4",-1.26895848309921,0.00106671973001234,0.0184740897144362,24,3
"CYCLOSPORINA","SLC38A5",0.174838385277122,0.750132856965752,0.916977889837142,24,3
"CYCLOSPORINA","SLC38A6",-0.399945757364607,0.130781405836711,0.422945502906596,24,3
"CYCLOSPORINA","SLC38A7",-0.0521188050606615,0.86633060156797,0.95796500316537,24,3
"CYCLOSPORINA","SLC38A9",0.0921429875466033,0.77701282122448,0.92752032165289,24,3
"CYCLOSPORINA","SLC39A1",-0.210369363812458,0.544897398601393,0.809419486034905,24,3
"CYCLOSPORINA","SLC39A10",0.969495966217135,0.343043931731679,0.677559476426217,24,3
"CYCLOSPORINA","SLC39A11",-0.373142041997343,0.481939848465654,0.77421574590997,24,3
"CYCLOSPORINA","SLC39A13",0.387950488931477,0.683017108184269,0.884167084103806,24,3
"CYCLOSPORINA","SLC39A14",2.9623017762866,0.225433298317031,NA,24,3
"CYCLOSPORINA","SLC39A3",-0.55891326042604,0.185444048253149,0.506731158812931,24,3
"CYCLOSPORINA","SLC39A4",-1.09824792793099,0.282751865035154,0.620673192666362,24,3
"CYCLOSPORINA","SLC39A5",-0.143346375785295,0.608503882188612,0.845200439513046,24,3
"CYCLOSPORINA","SLC39A6",0.404709637094983,0.401260471355047,0.721161530169126,24,3
"CYCLOSPORINA","SLC39A7",1.11010122751758,0.000194432208800914,0.00493166990769847,24,3
"CYCLOSPORINA","SLC39A8",-0.117725459309333,0.606409319763217,0.844291211008567,24,3
"CYCLOSPORINA","SLC39A9",-0.0316954077459517,0.931065484682332,0.980782836890474,24,3
"CYCLOSPORINA","SLC3A1",-1.32952905984798,0.00289540686457779,0.0382941995209176,24,3
"CYCLOSPORINA","SLC3A2",0.624745906709095,0.0486834097996601,0.243010640920008,24,3
"CYCLOSPORINA","SLC40A1",0.0194461826364461,0.912143395775101,0.97404465827624,24,3
"CYCLOSPORINA","SLC41A3",0.08922672385745,0.867621135151813,0.958856392651726,24,3
"CYCLOSPORINA","SLC43A1",0.567494398793448,0.000807628770911262,0.0149681410543603,24,3
"CYCLOSPORINA","SLC43A3",-0.611290274294549,0.204463070290063,0.533143204398763,24,3
"CYCLOSPORINA","SLC44A3",-0.859507529474024,0.000680895680753444,0.0130890961574279,24,3
"CYCLOSPORINA","SLC45A3",-0.593216616673834,0.588471820194856,0.834846269511012,24,3
"CYCLOSPORINA","SLC46A1",-6.06883526672496,0.000285132663240915,0.00667915914861862,24,3
"CYCLOSPORINA","SLC46A3",-0.141330378083733,0.644888469442327,0.863529226733561,24,3
"CYCLOSPORINA","SLC47A1",-0.646902339729673,0.00280784299896113,0.0376183648497233,24,3
"CYCLOSPORINA","SLC48A1",-0.938216209519755,0.177587948925294,0.49745246035152,24,3
"CYCLOSPORINA","SLC49A3",-1.94975554118315,0.0929667026192584,0.355331445524658,24,3
"CYCLOSPORINA","SLC49A4",1.29231434136885,0.0768814388174389,0.321475902246935,24,3
"CYCLOSPORINA","SLC4A11",-0.528108086962955,0.653522936384003,0.869573348458682,24,3
"CYCLOSPORINA","SLC4A1AP",-0.329234071852766,0.252810033710404,0.590617888748488,24,3
"CYCLOSPORINA","SLC4A2",-0.582186766411331,0.0733346215473802,0.311809369535848,24,3
"CYCLOSPORINA","SLC4A4",-1.30140383134316,0.00124260075111887,0.0206693808689041,24,3
"CYCLOSPORINA","SLC4A5",0.544566095845403,0.567768671852273,0.822338077627954,24,3
"CYCLOSPORINA","SLC4A7",0.734969790362481,0.03151147473446,0.18674361398792,24,3
"CYCLOSPORINA","SLC50A1",0.665841666017387,0.00561901708097104,0.0607211695783302,24,3
"CYCLOSPORINA","SLC51A",-2.60643832039004,1.490612919673e-08,1.64416052236941e-06,24,3
"CYCLOSPORINA","SLC51B",0.958371376534523,0.356857771728425,0.686988120599398,24,3
"CYCLOSPORINA","SLC52A2",0.335997032834806,0.488957624816378,0.778698271474515,24,3
"CYCLOSPORINA","SLC5A1",-1.03711235714289,0.558018913048171,NA,24,3
"CYCLOSPORINA","SLC5A11",-0.132249152420128,0.921190387294035,0.977527612579832,24,3
"CYCLOSPORINA","SLC5A3",-0.0143965517763323,0.973119238010108,0.991850816491231,24,3
"CYCLOSPORINA","SLC5A9",-3.92456581074307,1.2133485438046e-07,9.50679503873385e-06,24,3
"CYCLOSPORINA","SLC66A1",0.890325849873539,0.00326759417175939,0.0413858833727519,24,3
"CYCLOSPORINA","SLC66A2",-0.494953993858459,0.0740903143004608,0.314111528530609,24,3
"CYCLOSPORINA","SLC66A3",0.100979762333768,0.864695415872394,0.957222352972565,24,3
"CYCLOSPORINA","SLC6A1",-2.71727080009,0.0251640444893508,0.162808921764523,24,3
"CYCLOSPORINA","SLC6A12",-0.175548049726998,0.802292006280357,0.9363023630567,24,3
"CYCLOSPORINA","SLC6A13",-0.200790918590259,0.887380084480595,NA,24,3
"CYCLOSPORINA","SLC6A16",-0.0714835360074793,0.90014754977224,0.970286717290691,24,3
"CYCLOSPORINA","SLC6A6",-1.22054616205743,0.139733504176997,0.438781741557451,24,3
"CYCLOSPORINA","SLC6A9",3.4566128077158,0.00323528595520721,0.0411602281490584,24,3
"CYCLOSPORINA","SLC7A1",1.44490348414847,0.0599602134591009,0.274037372906615,24,3
"CYCLOSPORINA","SLC7A11",2.22702688382228,0.00283741182367273,0.0379691822482284,24,3
"CYCLOSPORINA","SLC7A2",1.04245093354994,0.0132414953823459,0.107839877447191,24,3
"CYCLOSPORINA","SLC7A5",1.41802108315433,5.23195263057576e-06,0.00024766755764988,24,3
"CYCLOSPORINA","SLC7A6",-0.20700315300199,0.588701160041248,0.834985503024797,24,3
"CYCLOSPORINA","SLC7A6OS",1.5525353313285,0.0200051292311874,0.140904075136714,24,3
"CYCLOSPORINA","SLC7A7",-1.63091868163609,0.228468083991587,0.561976616291408,24,3
"CYCLOSPORINA","SLC7A9",-0.110163065149076,0.704380829320443,0.89583237455609,24,3
"CYCLOSPORINA","SLC8B1",0.550706350392017,0.229176238166431,0.562974231719482,24,3
"CYCLOSPORINA","SLC9A1",-0.144596151716337,0.74801157092465,0.916144831530288,24,3
"CYCLOSPORINA","SLC9A2",1.49285588601825,0.438866374831122,NA,24,3
"CYCLOSPORINA","SLC9A3R1",-0.155669724219285,0.722364919632858,0.902832222642744,24,3
"CYCLOSPORINA","SLC9A3R2",-1.17466044041032,0.0067445564656634,0.0689072895741024,24,3
"CYCLOSPORINA","SLC9A6",-0.120256654734031,0.755808202965611,0.919251326888786,24,3
"CYCLOSPORINA","SLC9A7",-0.243651370994122,0.415307541203124,0.73072563078741,24,3
"CYCLOSPORINA","SLC9A8",-0.0766565294211353,0.824581011851591,0.94450756761404,24,3
"CYCLOSPORINA","SLC9B2",0.16286607991091,0.563381930647084,0.8201666242945,24,3
"CYCLOSPORINA","SLCO1B1",-0.12076863169775,0.760151356080779,0.920887135469581,24,3
"CYCLOSPORINA","SLCO2B1",-1.33033560110962,5.22756741204257e-05,0.00170609517377825,24,3
"CYCLOSPORINA","SLCO5A1",0.865584088035599,0.258714890161153,0.595374240099644,24,3
"CYCLOSPORINA","SLF1",0.235457945865734,0.767768796593956,0.924202299015038,24,3
"CYCLOSPORINA","SLF2",0.365489863385914,0.4246753597711,0.736826017464794,24,3
"CYCLOSPORINA","SLFN5",1.67983060840432,3.7532430981149e-09,5.2000725411809e-07,24,3
"CYCLOSPORINA","SLFNL1",-0.051221322237768,0.944243942411432,0.983457593485174,24,3
"CYCLOSPORINA","SLIRP",-0.201027266366153,0.807230328020894,0.937873732231085,24,3
"CYCLOSPORINA","SLIT2",1.80221308104365,0.115888496181021,0.398007619441529,24,3
"CYCLOSPORINA","SLK",0.662502657447938,0.00139379920528113,0.0224723293470507,24,3
"CYCLOSPORINA","SLMAP",0.20110993839193,0.404654712410402,0.723221888692456,24,3
"CYCLOSPORINA","SLPI",-0.0515755151451746,0.917888547566526,0.976535388996063,24,3
"CYCLOSPORINA","SLTM",-0.0821994045684689,0.702833507304669,0.895167205884344,24,3
"CYCLOSPORINA","SLU7",0.666313170317519,0.000818575435438038,0.0151463119251002,24,3
"CYCLOSPORINA","SLX1A",-0.158247580332703,0.550860721862353,0.812558901723993,24,3
"CYCLOSPORINA","SLX1B",-0.158098818542082,0.49469930505834,0.781803316158149,24,3
"CYCLOSPORINA","SLX4",-0.823671958501892,0.0245694029191391,0.160421256646172,24,3
"CYCLOSPORINA","SLX4IP",-0.727469370721827,0.0454545626942194,0.233260031134023,24,3
"CYCLOSPORINA","SMA5",-0.05762742053272,0.891931773316388,0.968575887509009,24,3
"CYCLOSPORINA","SMAD2",0.176142517741378,0.416328506137391,0.73072563078741,24,3
"CYCLOSPORINA","SMAD3",0.150274773758077,0.543890324337743,0.808895822635682,24,3
"CYCLOSPORINA","SMAD4",0.150382065675195,0.843529184889811,0.951577308066045,24,3
"CYCLOSPORINA","SMAD5",0.213907060431569,0.577541514540644,0.828361210288633,24,3
"CYCLOSPORINA","SMAD7",-1.47597994530166,0.0113116179851034,0.0978015920310194,24,3
"CYCLOSPORINA","SMAGP",-0.063822657055026,0.849738194797533,0.954128842764852,24,3
"CYCLOSPORINA","SMAP1",0.82831683582688,0.0901621559822208,0.348530879249408,24,3
"CYCLOSPORINA","SMAP2",-1.75200178531725,0.0507646408899072,0.249130490345674,24,3
"CYCLOSPORINA","SMARCA1",-0.996532280030194,0.00707391882119724,0.070918142281456,24,3
"CYCLOSPORINA","SMARCA2",-0.150493712677104,0.465658750048559,0.764390848042433,24,3
"CYCLOSPORINA","SMARCA4",-0.806400993922822,0.00816230885875133,0.0779455275422864,24,3
"CYCLOSPORINA","SMARCA5",0.375753853687366,0.0365870987219306,0.205690694140134,24,3
"CYCLOSPORINA","SMARCAD1",0.675177426051667,0.0841873170686772,0.33688369889901,24,3
"CYCLOSPORINA","SMARCAL1",0.115306779135557,0.822174729447358,0.943149406280148,24,3
"CYCLOSPORINA","SMARCB1",-0.654948670929261,0.0307826846053698,0.184258208536147,24,3
"CYCLOSPORINA","SMARCC1",-0.0238920231718877,0.947664628779209,0.98418623566968,24,3
"CYCLOSPORINA","SMARCC2",-0.444935296412715,0.0909748351129457,0.350005114025796,24,3
"CYCLOSPORINA","SMARCD1",-0.339102459239223,0.0718832006977817,0.307496067397606,24,3
"CYCLOSPORINA","SMARCD2",-0.651062129376471,0.0683335774050007,0.297789709588881,24,3
"CYCLOSPORINA","SMARCE1",-0.211606309753347,0.322095671259395,0.660171192707556,24,3
"CYCLOSPORINA","SMC1A",-0.647065740813082,0.270269068000969,0.606463930783925,24,3
"CYCLOSPORINA","SMC2",-1.3334946664564,0.0552325362713314,0.260156237387478,24,3
"CYCLOSPORINA","SMC3",-0.00668282131711306,0.985309052604022,0.995827430534142,24,3
"CYCLOSPORINA","SMC4",-0.579443967135067,0.0162290793399608,0.123083157797927,24,3
"CYCLOSPORINA","SMC5",0.825644473752274,0.00589057084334027,0.0627205017349473,24,3
"CYCLOSPORINA","SMC6",0.0297918954591207,0.911674562186596,0.97404465827624,24,3
"CYCLOSPORINA","SMCHD1",0.26527039859228,0.357930577810337,0.687946082643078,24,3
"CYCLOSPORINA","SMCO2",-0.269197200584182,0.645023474385094,0.863529226733561,24,3
"CYCLOSPORINA","SMCO4",0.812022355735052,0.0583562748413977,0.269813221487665,24,3
"CYCLOSPORINA","SMCR8",0.90159226875865,0.000114367265752022,0.00319244841820326,24,3
"CYCLOSPORINA","SMDT1",-1.13925698765234,0.324692316550839,0.662743336028401,24,3
"CYCLOSPORINA","SMG1",0.595333480391952,0.075445143160065,0.317643448198201,24,3
"CYCLOSPORINA","SMG5",-0.477437246232754,0.0603082113482092,0.275275849388109,24,3
"CYCLOSPORINA","SMG6",-0.159270098556209,0.839191461631242,0.9500801390725,24,3
"CYCLOSPORINA","SMG7",0.110599037687073,0.797913396994212,0.935244984834242,24,3
"CYCLOSPORINA","SMG8",0.790257488257197,0.0823624948806752,0.331815710758635,24,3
"CYCLOSPORINA","SMG9",-0.335645149333896,0.499050212781394,0.784300659483942,24,3
"CYCLOSPORINA","SMIM1",-0.980455482182126,0.267715373382345,0.603753273551949,24,3
"CYCLOSPORINA","SMIM11A",2.63780214350475,0.104313873069657,0.375986647190472,24,3
"CYCLOSPORINA","SMIM11B",0.0285483492657546,0.974693523041643,0.992088081324058,24,3
"CYCLOSPORINA","SMIM12",0.220369226123551,0.494437828203361,0.781803316158149,24,3
"CYCLOSPORINA","SMIM13",0.427701133079797,0.56368396560044,0.820186159475743,24,3
"CYCLOSPORINA","SMIM14",0.418541724015712,0.100819910772791,0.369381862202367,24,3
"CYCLOSPORINA","SMIM15",-0.371545332591852,0.325449077187098,0.663054623225453,24,3
"CYCLOSPORINA","SMIM19",1.12199229279134,0.00101391686855049,0.017749013164256,24,3
"CYCLOSPORINA","SMIM24",0.137766989565344,0.829789044858038,0.946539336643279,24,3
"CYCLOSPORINA","SMIM26",0.117052865277132,0.628941207641714,0.855485066368646,24,3
"CYCLOSPORINA","SMIM30",-0.163847397239278,0.628496194016257,0.855411047397048,24,3
"CYCLOSPORINA","SMIM4",0.651514549256768,0.212601130098537,0.542508362309883,24,3
"CYCLOSPORINA","SMIM7",0.41453405060053,0.717190825849239,0.900133116711578,24,3
